index,id,datetime,sentiment,rwt_retweet_count,markersize_1,markersize_2,markersize_3,text,user_name,single_tweet_history_flag,color_1,color_2,color_3,markersize_4,keyword_tweet_idx,color_4,callout_1_flag,callout_1_text,callout_3_flag,callout_3_text,callout_4_flag,callout_4_text,callout_2_flag,callout_2_text
0,788008656142999552,2016-10-17 13:27:58,-0.794145,4.0,3,2.0,2.14354692507,"RT @ChrisBurn_Star: Verdicts due in Rotherham abuse trial in next few minutes, defendants and barristers being recalled to court #starlive","The Star, Sheffield",False,0,0,2,2.14354692507,False,2,0,,0,,0,,0,
1,788009000176672768,2016-10-17 13:29:20,-0.788761,1.0,3,2.0,1.0,RT @PGMcNamara: #BREAKING - jury in Rotherham abuse case at Sheffield Crown Court about to return verdicts,Rav Vadgama,False,0,0,2,1.0,False,2,0,,0,,0,,0,
2,788010491734003712,2016-10-17 13:35:16,-0.794145,4.0,3,2.0,1.62450479271,"RT @ChrisBurn_Star: Verdicts due in Rotherham abuse trial in next few minutes, defendants and barristers being recalled to court #starlive",JESSICA JAY,False,0,0,0,1.62450479271,False,0,0,,0,,0,,0,
3,788011348189966336,2016-10-17 13:38:40,-0.552484,81.0,3,2.0,11.2115784565,"RT @scoote1972: Contrast the reaction to 1,400 Girls sexually abused by Muslims in Rotherham... https://t.co/eKq55Urqd5",Bung Fu Panda,False,0,0,2,11.2115784565,True,4,0,,0,,0,,0,
4,788011973820686337,2016-10-17 13:41:09,-0.772672,26.0,3,2.0,6.00116187258,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,BBC Look North (Yks),False,0,0,2,6.00116187258,False,2,0,,0,,0,,0,
5,788012072609124352,2016-10-17 13:41:33,-0.772672,26.0,3,2.0,3.12781221811,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Alex Robinson,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
6,788012100077617152,2016-10-17 13:41:39,-0.772672,26.0,3,2.0,3.12781221811,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,MrMisanthrope,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
7,788012538797629440,2016-10-17 13:43:24,-0.790625,1.0,3,2.0,1.0,RT @PGMcNamara: #BREAKING - all defendants guilty on all counts in Rotherham abuse trial at Sheffield Crown Court,Krampus,False,0,0,2,1.0,False,2,0,,0,,0,,0,
8,788012618145488896,2016-10-17 13:43:43,-0.535266,26.0,3,2.0,6.00116187258,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Gareth Joy,False,0,0,2,6.00116187258,False,2,0,,0,,0,,0,
9,788012773187936256,2016-10-17 13:44:20,-0.535266,26.0,3,2.0,3.12781221811,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Jσє Mσммυн 🌍,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
10,788012850690289664,2016-10-17 13:44:38,-0.772672,26.0,3,2.0,3.12781221811,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Lee Dolbear,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
11,788013648094593024,2016-10-17 13:47:48,-0.535266,26.0,3,2.0,3.12781221811,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Dave Harg,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
12,788013759918903300,2016-10-17 13:48:15,-0.772672,26.0,3,2.0,3.12781221811,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Charlotte Rose,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
13,788013792135409664,2016-10-17 13:48:23,-0.535266,26.0,3,2.0,3.12781221811,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,June Durrans,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
14,788013819180220416,2016-10-17 13:48:29,-0.772672,26.0,3,2.0,3.12781221811,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Liz Bates,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
15,788014056208760832,2016-10-17 13:49:26,-0.535266,26.0,3,2.0,3.12781221811,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Emma Carter,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
16,788014268386013184,2016-10-17 13:50:16,-0.794145,4.0,3,2.0,1.62450479271,"RT @ChrisBurn_Star: Verdicts due in Rotherham abuse trial in next few minutes, defendants and barristers being recalled to court #starlive",KevinWard,False,0,0,0,1.62450479271,False,0,0,,0,,0,,0,
17,788014282243989505,2016-10-17 13:50:20,-0.772672,26.0,3,2.0,3.12781221811,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Phil Bodmer,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
18,788014428264554496,2016-10-17 13:50:54,-0.767417,5.0,3,2.0,2.42344686664,RT @BBCLeeds: BREAKING: 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham between 1999…,Chris Shaw,False,0,0,2,2.42344686664,False,2,0,,0,,0,,0,
19,788014449814806528,2016-10-17 13:51:00,-0.767417,5.0,3,2.0,1.75646500495,RT @BBCLeeds: BREAKING: 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham between 1999…,Claire Graham,False,0,0,0,1.75646500495,False,0,0,,0,,0,,0,
20,788014482765340672,2016-10-17 13:51:07,-0.512534,17.0,3,2.0,4.7505829614,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Miss Vivien,False,0,0,2,4.7505829614,False,2,0,,0,,0,,0,
21,788014698696507392,2016-10-17 13:51:59,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Bob Balfour,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
22,788014710839017473,2016-10-17 13:52:02,-0.44902,483.0,3,29.9344251078,29.9344251078,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,FixingNews Rejects,True,0,2,2,29.9344251078,False,2,1,@BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003,1,@BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003,1,@BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003,1,@BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003
23,788014764576346112,2016-10-17 13:52:15,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Michael Jardine.,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
24,788014776291131392,2016-10-17 13:52:17,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Roy L. Murry,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
25,788014780925767680,2016-10-17 13:52:19,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,BBC News (UK),True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
26,788014788123164672,2016-10-17 13:52:20,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Ron Oyer,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
27,788014790681751552,2016-10-17 13:52:21,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Kate Silverton,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
28,788014814673137664,2016-10-17 13:52:27,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Ron,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
29,788014827029397504,2016-10-17 13:52:30,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,osmanshaik,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
30,788014847019671552,2016-10-17 13:52:34,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Ollie Jones,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
31,788014852744835072,2016-10-17 13:52:36,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Matt,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
32,788014853986267136,2016-10-17 13:52:36,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,"SATO, Ryo",True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
33,788014860562989056,2016-10-17 13:52:38,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Nimrod,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
34,788014895958720512,2016-10-17 13:52:46,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,💀Spooky Shaun💀,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
35,788014902183157760,2016-10-17 13:52:47,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,WAYNE SMITH,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
36,788014928590495744,2016-10-17 13:52:54,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,James Pomeroy,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
37,788014945917100032,2016-10-17 13:52:58,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Slarty McScaryFace,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
38,788014957153615872,2016-10-17 13:53:01,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Primordial Stoo OBE,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
39,788014969803669504,2016-10-17 13:53:04,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,jennine morgan,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
40,788014975495340034,2016-10-17 13:53:05,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,STRANGER,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
41,788014985641398272,2016-10-17 13:53:07,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Louise de Lannoy φ,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
42,788015006218653696,2016-10-17 13:53:12,-0.535266,26.0,3,2.0,3.12781221811,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Sharon bottomley,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
43,788015016041525248,2016-10-17 13:53:15,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Cindy Acevedo,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
44,788015019124457472,2016-10-17 13:53:15,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Star,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
45,788015023260139520,2016-10-17 13:53:16,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Feargal,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
46,788015044793688064,2016-10-17 13:53:21,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,palmetto foxes 🎃,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
47,788015065924571137,2016-10-17 13:53:26,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Mike Roebuck,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
48,788015082122911745,2016-10-17 13:53:30,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Mary Rack,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
49,788015094760411136,2016-10-17 13:53:33,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,rinka the dog,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
50,788015106667978752,2016-10-17 13:53:36,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Davidoff Plays,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
51,788015129589710849,2016-10-17 13:53:42,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Pencil of the Court,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
52,788015187567738881,2016-10-17 13:53:55,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Lucas Webber,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
53,788015201249595396,2016-10-17 13:53:59,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Ron,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
54,788015204835745792,2016-10-17 13:54:00,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Bob McCluskey,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
55,788015269604196352,2016-10-17 13:54:15,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,athanaric,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
56,788015276105297920,2016-10-17 13:54:17,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Helen Davies,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
57,788015287643828225,2016-10-17 13:54:19,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,rooneyout,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
58,788015347249061888,2016-10-17 13:54:34,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Dainty Dee,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
59,788015376676171776,2016-10-17 13:54:41,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Jillybean,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
60,788015422566084608,2016-10-17 13:54:52,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Akker,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
61,788015452517765120,2016-10-17 13:54:59,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,CrimeLine Complete,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
62,788015469605314560,2016-10-17 13:55:03,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Dasthageer,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
63,788015509316993024,2016-10-17 13:55:12,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Sophia Stapleton,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
64,788015542229688320,2016-10-17 13:55:20,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,CAN Training,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
65,788015566292410368,2016-10-17 13:55:26,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Bslylass,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
66,788015582520152064,2016-10-17 13:55:30,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Super Haggerty,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
67,788015595438673920,2016-10-17 13:55:33,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,mark brown,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
68,788015611402194944,2016-10-17 13:55:37,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,spooky soph,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
69,788015611293081601,2016-10-17 13:55:37,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Jill Foster,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
70,788015685809106944,2016-10-17 13:55:54,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Megan Fisher,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
71,788015698194882560,2016-10-17 13:55:57,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Petra Breunig,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
72,788015722232438784,2016-10-17 13:56:03,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Charlotte Leeming,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
73,788015733376688128,2016-10-17 13:56:06,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Sumayyah Patel,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
74,788015734077190144,2016-10-17 13:56:06,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Pam Lund,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
75,788015769808318464,2016-10-17 13:56:14,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,CMHinsley,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
76,788015810828652548,2016-10-17 13:56:24,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,DMATTEI,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
77,788015895520088064,2016-10-17 13:56:44,-0.772672,26.0,3,2.0,3.12781221811,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Harry Horton,False,0,0,0,3.12781221811,False,0,0,,0,,0,,0,
78,788015897457950720,2016-10-17 13:56:45,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Jöe,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
79,788015910451896321,2016-10-17 13:56:48,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Bslylass,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
80,788015922179178496,2016-10-17 13:56:51,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,SpartacusMiloAssange,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
81,788015952860504064,2016-10-17 13:56:58,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,philip madden,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
82,788015985471041536,2016-10-17 13:57:06,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Josiah Jurado,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
83,788016011031306240,2016-10-17 13:57:12,-0.336794,3.0,3,2.0,1.82985505494,RT @lbcbreaking: Eight men have been found guilty of the sexual exploitation of three girls in Rotherham between 1999 and 2003.,Rubber Knob™,False,0,0,2,1.82985505494,False,2,0,,0,,0,,0,
84,788016030731870208,2016-10-17 13:57:17,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Wildnfree,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
85,788016048935239680,2016-10-17 13:57:21,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Sam Waite,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
86,788016067205562369,2016-10-17 13:57:25,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Charles Bennett,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
87,788016076365987840,2016-10-17 13:57:27,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,nikki 🇬🇧,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
88,788016095890243584,2016-10-17 13:57:32,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,thirupathisaminathan,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
89,788016130740846592,2016-10-17 13:57:40,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Molly Loumikou,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
90,788016168091222016,2016-10-17 13:57:49,-0.44902,483.0,3,8.69724082475,8.69724082475,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Colm Bugler,True,0,1,0,8.69724082475,False,0,0,,0,,0,,0,
91,788016197996601344,2016-10-17 13:57:56,-0.512534,17.0,3,2.0,2.69561039514,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Gerry,False,0,0,0,2.69561039514,False,0,0,,0,,0,,0,
